TitreId,filmoId,typeTitreId,prefixe,titre
13041,18143,1,,Return of the Living Dead II
13042,17525,1,Le,Rapport
13043,15910,1,,Thirty Brompton Place
13044,17254,1,,Big Beat
13046,16430,1,,Slave Trade in the World Today
13047,16669,1,,Seduction : The Cruel Woman
13048,17415,1,,Start
13049,16898,1,L',Empire du Grec
13050,17225,1,,Angst über der Stadt
13051,18699,1,An,Orchid for the Tiger
13052,15803,1,,In Einem Sattei mit dem Tod
13053,20232,1,Le,Cadavre vivant
13054,18763,1,,Don't Tempt the Devil
13055,18002,1,,VJ invité
13056,21245,1,,Ah! Ces jeunes gens
13057,16101,1,L',Incantation
13058,16539,1,Der,Halunke
13059,17837,1,,Charité bien ordonnée
13060,21383,1,,"Mata Hari, agente segreto H 21"
13061,18381,1,,Me permite? Rocco Papaleo
13062,17698,1,,Call the Cups
13063,18773,1,,Lady Hamilton
13064,17437,1,,Un film bref sur l'amour
13065,21542,1,Die,Tollen Charlots : Wo die Grunen Nudeln Fliegen
13069,17434,1,A,Short Film About Killing
13070,15926,1,,Papa a raison
13071,16522,1,The,Uprising
13072,16894,1,Les,Compagnons de la gloire
13073,18002,1,,Vidéo jockey invité
13074,16987,1,,Je ne vous dérangerai plus
13075,18541,1,,À cheval sur l'argent
13076,17620,1,La,Métamorphose d'un chef de la police politique
13077,17540,1,Le,Concitoyen
13078,17001,1,,Angry Harvest
13079,18272,1,The,Burning Court
13081,17244,1,The,Courage of Others
13082,18148,1,,Blue Jean Cop
13083,16503,1,,Papa longues jambes
13084,17455,1,,Quadrille d'amour
13087,18276,1,,Marianne of my Youth
13088,16347,1,,Couvre-lit à l'américaine
13090,18139,1,,Rambo 3
13091,17381,1,,Week-end of a Champion
13092,20413,1,,"Betty Boop, scandale des années trente"
13093,18546,1,,Lumaaq : An Eskimo Legend
13094,21402,1,Eine,Minute dunkenacht uns nicht blind
13096,17897,1,L',Inde 68
13097,17980,1,,Mort à l'arrivée
13098,17096,1,,Full House
13100,19624,1,,Propriété privée
13101,19375,1,,Nature and Fishing
13102,18378,1,Le,Fouineur
13103,20639,1,,Ils étaient trois
13104,19174,1,Le,Village du péché
13106,19177,1,,Confessions criminelles
13107,21709,1,Le,Premier jour de la liberté
13108,17523,1,,Habits de mariage
13110,17343,1,La,Fille en noir
13111,21801,1,,Élisa ou le shisme d'Occident
13112,17098,1,,Fukushu suru wa ware ni ari
13113,21672,1,The,Patriot Game
13114,21245,1,,Every Young Man
13115,20234,1,,Lovers' Net
13116,22318,1,Les,Vierges de Rome
13117,22351,1,The,Asthenic Syndrome
13118,18392,1,,Hell of the Living Dead
13119,20248,1,The,25th Hour
13120,16984,1,,Phantasie der Liebe
13121,16396,1,,Proschanies Peterburgom
13122,16401,1,,Une femme honnête
13123,17255,1,,Entre deux épouses
13126,15621,1,,Eugénie de Sade
13128,16988,1,,Black Hanky-Panky 2
13129,18887,1,Das,Dach
13130,17316,1,Le,Tango d'un oiseau
13131,20887,1,,Vengeance froide
13132,17778,1,,Hurlements 3
13134,18865,1,,Final andante moderato largo. Née de la derniere pluie
13135,18521,1,La,Légende du bison
13136,19295,1,,25 Rue des Sapeurs
13137,16513,1,La,Chevauchée des bannis
13138,17293,1,,Dolly In
13140,21710,1,,Write and Fight
13141,19620,1,Le,Mal de vivre
13142,18515,1,Le,Corbeau
13143,18459,1,,Massacre à la tronçonneuse 2
13144,16835,1,,Panique dans un train
13145,17012,1,Le,Complot
13146,22055,1,Der,Zug
13148,19826,1,,Psycho Cop Returns
13151,18717,1,,Refroidi à 99%
13152,18751,1,La,Castagne
13153,17437,1,A,Short Film About Love
13154,18621,1,,One Day in the Life of Yvan Denisovich
13155,15359,1,Les,Choix d'une nation
13156,18904,1,,"Journal à mon père, à ma mère"
13157,18297,1,Le,"Hockey, notre passion"
13159,17098,1,La,Vengeance est à moi
13161,19936,1,The,Head of the Family
13162,17347,1,,Une histoire d'amour
13165,18542,1,,Grub and Gastronomy
13166,20143,1,La,Nuit des morts vivants
13170,18768,1,,Segreti che scottano
13171,18432,1,,6 x 2
13172,18527,1,,Canada au couronnement
13173,18363,1,,Lame de fond
13174,18538,1,,About Cars
13175,18697,1,The,Breakup
13179,21643,1,,"Chérie, recommençons"
13180,19948,1,La,Momie
13181,21399,1,Le,Sourire aux larmes
13183,21322,1,,Droopy shérif
13184,22129,1,Le,Kid en kimono
13185,20752,1,,Tom fait la nounou
13189,22011,1,Le,Voyage de la peur
13190,20882,1,,Double face
13191,23115,1,Le,Flambeur
13192,18034,1,,Musketier Mit Hieb und Stich
13195,19639,1,A,Color Box
13196,18620,1,L',Ultimatum des trois mercenaires
13197,19183,1,Le,Dindon de la farce
13198,18377,1,,We All Loved Each Other So Much
13199,16188,1,,Aerogard
13200,17839,1,,Pères et fils
13201,18003,1,The,Ghost of St-Constant
13202,17977,1,,Cocoon : le retour
13204,16895,1,Le,Prix du silence
13205,18543,1,,Just Another Day
13206,18376,1,,"Brutti, sporchi, cattivi"
13207,17289,1,,Deadly Pursuit
13209,19262,1,,"Sept P., Cuis., S. de B., à saisir"
13210,18383,1,,Duo pour une mort noire
13211,16398,1,,Femme
13212,18153,1,L',Épée du vaillant
13213,18122,1,,O Patife
13214,16678,1,,Pain et chocolat
13215,17971,1,Le,Vol du Navigator
13216,19174,1,Les,Femmes de Riazan
13218,18317,1,A,Black Eye
13219,17552,1,The,Death of the White Steed
13221,17298,1,A,Taxi Driver in New York
13223,18746,1,The,Woman of the Rose Hill
13225,18264,1,,Nuits sanglantes
13227,16909,1,Le,Président et Miss Wade
13228,16819,1,,Lina Braake
13229,17937,1,,"Vampire, vous avez dit vampire? 2"
13230,18091,1,The,Body of my Enemy
13231,17850,1,The,Fabulous 60's
13234,20094,1,,Une bible et un fusil
13235,17330,1,La,Petite fille au tambour
13236,16884,1,The,Fiendish Ghouls
13237,18632,1,,"Don Juan, mon cher fantôme"
13239,19962,1,,Leprechaun à Las Vegas
13240,20012,1,,À cheval sur le tigre
13241,21400,1,Le,Silence
13242,19371,1,,News - Not Exactly What It Seems
13245,17645,1,,Ringo Kid
13247,18401,1,Les,Duellistes
13248,19383,1,,Obsession mortelle
13249,18375,1,The,Devil in Love
13250,18377,1,,"Jean, Nicolas, Antoine et Luciana"
13251,17277,1,,Tragedy of a Ridiculous Man
13252,17023,1,The,Gold-Rimmed Glasses
13253,18952,1,Le,Félin
13255,18722,1,Der,Tag des Delphins
13257,20876,1,,Flare Up
13258,18465,1,,Retour à Aztlán
13259,17840,1,,Du soleil à cinq cents
13261,18158,1,,Terre interdite
13262,16983,1,,Hemmungslos
13263,19692,1,,Rumble in the Bronx
13264,18108,1,An,Adventure for Two
13265,17366,1,,Sessomato
13266,19169,1,La,Maison de la place Troubnaïa
13267,19823,1,Les,Folles aventures de Bill et Ted
13268,17730,1,,Passing the Course
13269,17545,1,,Un Noël prodigieux
13270,22163,1,,Hour of Glory
13272,17488,1,,Par-delà les nuages
13273,16965,1,,Dernière mission à Nicosie
13274,22195,1,The,Tartars
13275,20138,1,La,Conquête du Dragon d'or
13276,21662,1,,Maison de bambou
13277,21917,1,,Oliver and Company
13278,21759,1,,Creezy
13279,21799,1,,Bear ye One Another's Burdens...
13280,21758,1,,RAS
13281,21574,1,,On the White Trails
13283,21595,1,,Bonsoir mesdames et messieurs
13284,22366,1,Les,Merveilleux hommes avec la manivelle
13285,21611,1,,"Pain, amour et jalousie"
13286,21536,1,Die,Trottel von der 3 Kompanie
13287,22088,1,,Danger Zone
13290,22818,1,Les,Envahisseurs
13292,17101,1,,Dressé pour tuer
13293,18902,1,,Journal intime
13295,18576,1,La,Francophonie
13296,20129,1,La,Grosse magouille
13297,17313,1,,Making Dances : 7 Post Modern Choreographers
13299,18187,1,,Justice à Eden River
13300,20355,1,,SCTV
13301,18779,1,Le,Pistolere
13302,18712,1,,Contratto marsigliese
13303,16530,1,,Diálogo de exilado
13304,17648,1,,Joe Palooka in Winner Take All
13305,18064,1,The,Magic Box
13306,16240,1,,IQ
13307,15886,1,A,Man Such As This
13308,18963,1,L',Homme de paille
13310,19928,1,,Mealtimes
13311,20088,1,,Anne Boleyn
13312,17345,1,,Tough Guy of 900
13314,17768,1,,Voyage au bout de l'horreur
13315,16058,1,,Gronigo et compagnie
13316,18254,1,,Meurtres en trois dimensions
13317,18830,1,The,Exploring of the World
13318,19295,1,,25 Fireman's Street
13319,18041,1,,Chillida : barne ikuspegia
13320,16430,1,Les,Esclaves existent toujours
13321,17829,1,,Un simple accident
13322,16353,1,,Pushing Hands
13323,17915,1,Le,Silence qui tue
13325,20767,1,,Zi Pang
13326,19185,1,,Démoniaque présence
13327,18994,1,,Projet d'action sociale et scolaire
13328,18994,1,,PASS
13329,19291,1,The,Demon of the Isle
13330,20512,1,,3 gars un samedi soir
13331,21389,1,,Man Can't Be Raped
13332,17534,1,The,"Adventures of Brisco County, Jr."
13333,15802,1,The,Gay Lady
13334,19088,1,,Tuez Charley Varrick
13335,19056,1,,Colère froide
13336,19548,1,Les,Contes d'Avonlea
13337,23046,1,A,Bag of Marbles
13338,18892,1,,Linda
13339,16393,1,La,Neige chaude
13341,17306,1,Il,Mito dell'uomo
13342,22165,1,,À l'angle du monde
13344,17956,1,,Indiscretion
13345,19059,1,The,Rink
13346,18046,1,Les,Cris de ma rue
13347,21202,1,,In the Cinema
13348,19867,1,Die,Nichtstuer
13349,16687,1,,Rencontre sur l'Atlantique
13351,16872,1,,Fleurs de chimère
13352,18887,1,Le,Toit
13353,17604,1,,One Man's War
13354,18282,1,Il,Ritorno di Don Camillo
13355,19869,1,Il,Vecchio gringo
13356,20097,1,,Abhijaan
13357,17388,1,Les,Neiges du Kilimandjaro
13358,17248,1,The,Orion Loop
13359,18231,1,Les,Fantômes d'Halloween
13360,19026,1,,Haïti-Québec
13361,18648,1,L',Odyssée du Hindenburg
13362,19092,1,,Face au crime
13364,17311,1,L',Assassin et la demoiselle
13365,18503,1,,Comme s'il en pleuvait!
13366,21659,1,,Voyage organisé
13367,16974,1,Le,Dernier bastion
13368,18496,1,,Mad Jake
13369,21625,1,Le,Partage de Catherine
13370,17782,1,The,Brave Will Win the Bride
13372,20119,1,,Affair of the Heart or Tragedy of a Postal Worker
13375,19346,1,,Celine Goes to Mali
13376,21753,1,,48 heures d'amour
13377,17240,1,La,Chevelure
13378,22160,1,Der,Boss
13379,19928,1,Le,Repas
13383,19606,1,,Tokyo olympiades
13384,18779,1,,Petroleum-Miezen
13385,17749,1,A,Life for the Taking
13386,21587,1,,High Infidelity : Sin in the Afternoon
13387,21048,1,,After That Crocodile!
13388,19088,1,,Kill Charley Varrick
13389,18694,1,,Moins de quinze décibels
13390,17607,1,The,Church
13391,20474,1,The,Adventures of Prince Achmed
13392,18978,1,,Je me souviens
13393,18194,1,,Force nucléaire 7
13395,19029,1,,Métal hurlant
13396,20110,1,,Enfermés dans des limites
13397,18460,1,,Albert Laberge
13398,18449,1,,Last Known Address
13399,18926,1,The,Moment of Truth
13400,19941,1,,Arrière-saison
13401,20574,1,,Johnny Carson Show
13402,16685,1,La,Mort du président
13403,17527,1,,"Cas no 1, Cas no 2"
13404,16315,1,,Même heure l'année prochaine
13405,17746,1,,Désir de meurtre en rouge
13406,17625,1,,Une Tosca pas comme les autres
13408,17620,1,,Metamorfosis de un jefe de la policia política
13409,18862,1,,Men of the Sea
13410,15400,1,,Dirty Money
13411,18448,1,The,Friend
13412,17980,1,,DOA
13413,19167,1,Le,Tailleur de Torjok
13414,20898,1,,Fengyue
13416,16680,1,,"Przepraszam, ozy tu bija?"
13420,17905,1,,Contamination ou La nouvelle guerre des mondes
13421,17470,1,Le,Terroriste
13422,17484,1,La,Femme de cauchemar
13423,18963,1,A,Última Tacada
13424,18219,1,,Shadow of Death
13425,15805,1,,Terreur dans le Shanghai Express
13428,19142,1,L',Arme absolue
13429,17449,1,Le,Vol du phénix
13430,18516,1,L',Enterré vivant
13431,21048,1,,Katia et le crocodile
13432,18122,1,,Simon the Swiss
13434,19176,1,,Iagodka Lioubvi
13435,18839,1,The,Threat Beneath the Water
13436,17748,1,The,Tokyo Siblings
13437,17753,1,,Planet of the Vampires
13438,17322,1,,Fantomas wraca
13439,18280,1,The,Red Head
13440,16732,1,The,Strange World
13441,15442,1,La,Mascotte du régiment
13442,18388,1,,Heros
13443,18757,1,,Santo Sospir
13444,17275,1,,Two Stage Sisters
13445,18834,1,The,Floating Forteresses
13447,19172,1,Le,Train mongol
13448,17250,1,,Owl
13449,17378,1,,Nous sommes tous en liberté provisoire
13450,18082,1,La,Bête
13451,17590,1,La,Plage sanglante
13453,18805,1,The,Battle of the Atlantic (1918-1927)
13455,18448,1,,Camarade
13456,21652,1,L',Amour pend au gibet
13457,18450,1,La,Decada prodigiosa
13458,18380,1,,Trevico-Torino : Viaqqio nel Fiat-Nam
13459,19609,1,,De la veine à revendre
13462,18047,1,L',Iidentité des siens
13464,15781,1,,Dr. Terror's House Horrors
13465,16899,1,,Inside the 3rd Reich
13466,19199,1,Les,Mauvais garçons
13467,17778,1,,Hurlements III
13468,19296,1,The,Night of the Shooting Stars
13469,19864,1,,Death at Dawn
13470,18388,1,,Heros and the Terror
13471,20041,1,,Current
13472,21558,1,,Monte là-d'ssus... et tu riras aux larmes!
13473,22779,1,Der,Tollkünhne Jockey
13474,20531,1,,Dick Tracy Vs. Crime Inc.
13475,18392,1,,Inferno dei morti viventi
13476,18379,1,,Riusciranno i nostri eroi a trovare l'amico misteriosamente scomparso en Africa?
13478,18325,1,,Star Trek 5
13479,17580,1,,"Herman Slobbe, Blind Child 2"
13480,17942,1,,Four is a Crowd
13481,17786,1,,"Bethune, héros de notre temps"
13482,19954,1,,Chassé-croisé
13483,18770,1,,Dr. Justice
13484,18052,1,,Facultés affaiblies
13485,18166,1,The,Star Maker
13486,19214,1,A,Midwinter's Tale
13487,23788,1,,Bad Timing : A Sensual Obsession
13488,18877,1,,Paris Deauville
13489,19161,1,,Complot sanglant
13490,23198,1,,Twenty-Eight Up
13491,18267,1,Le,Carnet de bal
13492,22097,1,,Where the Sun Bests Down
13493,19606,1,,Tokyo Olympiad
13496,20130,1,La,Terre qui flambe
13497,20110,1,,Company Limited
13499,18438,1,,Get Out Your Handkerchiefs
13500,18109,1,,Adventure Is Adventure
13501,17763,1,,J'ai épousé une extra-terrestre
13503,19803,1,,Du rouge à lèvre sur ton col
13506,17830,1,,De cinq à six
13507,21492,1,,Strong-Man Ferdinand
13509,21573,1,,Prisonnières des Martiens
13510,19176,1,,Jagodki Ljubvi
13511,18600,1,,Heaven and Earth
13512,17897,1,L',Inde fantôme
13513,16963,1,,"Danger, diabolik"
13514,17305,1,The,Plague Fighters
13515,18902,1,,Diary
13516,18502,1,,C'est pas chinois
13517,21794,1,,Doctor Fischer of Geneva
13519,20755,1,L',Habit fait le moine
13521,18460,1,,Albert Laberge homme de lettres (1871-1960)
13522,21841,1,,Juste une enfant : un vidéo sur l'inceste
13523,18023,1,El,Clan de los marselleses
13525,20339,1,,"One Hundred, Huntley Street"
13526,17109,1,,State of Grace
13528,19622,1,,Trials of Oscar Wilde
13531,17985,1,La,Chute de la maison Usher
13532,20342,1,Les,Cent tours de Centour
13533,22284,1,,Ultimos dias de la victima
13535,21314,1,The,Baby Kangourou
13536,21632,1,,Oskarzony
13538,23718,1,Le,Vainqueur
13539,21784,1,,Rikszarz
13541,15856,1,,Appel d'urgence
13542,18081,1,Les,Anges de fer
13544,17404,1,The,Mirror
13545,18523,1,A,Story About Breadmaking in the Year 1255 A.D.
13546,17970,1,The,Curse
13547,16593,1,La,C.I.A. mène la danse
13549,19612,1,La,Charge de la huitième brigade
13550,18502,1,A,Piece of Cake
13554,17799,1,The,Track
13555,17483,1,La,Joyeuse parade
13556,17756,1,,Sur le fil du scalpel
13559,18885,1,,Sonneblumen
13561,17759,1,Le,Petit dinosaure et la vallée des merveilles
13562,18770,1,,Doctor Justice
13564,17367,1,,Sgt. Peppers Lonely Hearts Club Band
13566,19830,1,The,Golden Horseshoes
13567,17253,1,,Meiyou hang biao de heliu
13568,18587,1,The,World of Jacques Demy
13569,18655,1,La,Neige a fondu sur le Manicouagan
13570,17726,1,,Begin the Beguine - Starting Over Again
13571,20095,1,,Piège pour un homme seul
13572,18269,1,The,Phantom Wagon
13573,21754,1,,"Somewhere, Someone"
13574,18774,1,,Lucrezia Borgia
13575,17693,1,The,Blue and the Gold
13576,19602,1,,Yankel dem Schmidt
13577,20091,1,The,Eyes of the Mummy
13582,18896,1,The,King Chronicle Part III
13583,20813,1,La,Petite princesse
13584,16480,1,La,Ville
13586,22501,1,,Dear Michael
13587,17601,1,,Red Kiss
13588,16481,1,,Traffik
13589,18885,1,,Sunflower
13590,17116,1,,So What
13592,17934,1,La,Maison
13593,17447,1,Le,Personnel
13594,17033,1,,Descente à Paradise
13596,20599,1,,W I O U
13597,18217,1,,Rushweek
13598,19214,1,,Au beau milieu de l'hiver
13599,22533,1,,Conquest of Mycene
13600,22000,1,,Buckeye & Blue
13602,17189,1,,Journalisme d'enquête
13603,18946,1,,Doctor Alien
13604,18376,1,,"Affreux, sales et méchants"
13605,18191,1,,Frontière interdite
13606,22503,1,,Lady Liberty
13608,19112,1,Le,Secret du Grand Canyon
13609,17268,1,As,Floras de Maria
13610,17932,1,,Prom Night 2
13612,22517,1,,Travels with Anita
13613,18950,1,,Amityville Darkforce
13615,23163,1,,Connus comme les loups blancs
13616,22471,1,An,Average Man
13617,21998,1,,Peur aveugle
13619,15867,1,,Nie ma sprawy
13621,16586,1,,Droga zycia
13624,19615,1,La,Terreur des mers
13626,18257,1,,Un lupo mannaro americano a Londra
13627,17341,1,,Enterré vivant
13628,18448,1,L',Ami
13629,20888,1,Les,Coulisses de la guerre
13630,20892,1,,Souvenirs de l'au-delà
13632,18530,1,,Jean-Paul Riopelle
13633,18773,1,The,Making of a Lady
13635,17746,1,,Appel à l'homicide
13636,21283,1,,Au bout du fil
13637,17571,1,,Retour de flamme
13638,20108,1,La,Pierre philosophale
13639,18773,1,,Lady Hamilton : Zwischen Schmach und Liebe
13640,17429,1,,Sven klangs combo
13641,20128,1,,Crazy Day
13642,20139,1,Les,Chutes de Mulholland
13643,17469,1,,Terror in the Haunted House
13644,18425,1,Le,Tonnerre Rouge
13645,18441,1,The,Story of a Three-Day Pass
13646,18761,1,,Who Killed Santa Claus?
13648,18608,1,,Kidnapped by Ufos
13649,19288,1,,Budapest Tales
13650,19287,1,,Do you Remember Dolly Bell?
13651,17775,1,,Dr. Jekyll et Mr. Hyde
13652,21179,1,Le,Syndrome de dysfonction douloureuse
13653,17700,1,The,Dionne Years
13655,19293,1,,Love Film
13656,19557,1,,Kitty Cats
13657,20035,1,,Grimaces
13658,21311,1,,Faroun le petit clown
13659,20814,1,,À perte de vue
13660,16884,1,,Psycho Killers
13661,19690,1,,Temptation of a Monk
13662,19924,1,The,Sandman
13664,17564,1,,Frou Frou
13665,17319,1,,Kalle Becomes Mayor
13670,17112,1,,Orpheus
13671,18034,1,,Sposi dell'anno secondo
13672,18774,1,,Sins of the Borgias
13673,19290,1,,Variations on a Theme
13674,17576,1,The,Raffle
13676,19628,1,,We Are All Murderers
13678,18399,1,L',Androïde
13679,18623,1,Le,Corrupteur
13680,18316,1,,Sorceress
13681,21445,1,,À l'ombre de Brooklyn
13682,18089,1,Der,Unverbesserliche
13683,19478,1,,Traqués
13684,19610,1,Les,Hommes de la croix bleue
13685,21817,1,,Flag
13686,19064,1,,"Douce nuit, sanglante nuit 4"
13687,18041,1,,Chillida : portrait de son pays
13689,18260,1,,Friday the 13th : Part II
13690,22059,1,,Repeated Absences
13691,22687,1,,Facteur humain
13692,21573,1,,Earth Defense Force
13694,18430,1,,Till Victory
13695,18157,1,,Trop belle pour mourir
13696,20719,1,Le,Lion flagada
13697,16409,1,,Surviving in New York
13699,16998,1,L',Amour est une grande aventure
13701,22031,1,The,Gypsy
13702,18110,1,The,Good and the Bad
13703,18980,1,,Mourir champion
13704,19203,1,The,Olive Trees of Justice
13705,20883,1,,Star Trek Voyager : le pourvoyeur
13707,18633,1,,Murdered Body
13708,20754,1,,Pique-nique de minuit
13709,19959,1,Le,Syndrome de Frankenstein
13710,22866,1,The,Sleeping Car Murders
13711,21646,1,,Hasard
13712,22210,1,Les,Liens du coeur
13713,18888,1,Die,Reise nach Palermo
13714,19607,1,La,Femme insecte
13715,20119,1,,Switchboard Operator
13716,20103,1,L',Intermédiaire
13717,19391,1,,Télé-Canada nouvelles
13719,21579,1,La,Maja nue
13720,21630,1,,Lessons from the Garbage
13721,21683,1,,Caccia sadica
13722,19945,1,,Jeunes vies
13724,22119,1,,Saint-Jean-Port-Joli : Chansons d'amour
13725,19173,1,,Consolidation
13726,23297,1,La,Vie de Jean-Jacques Rousseau
13727,21325,1,,My Friend Topo
13728,21380,1,,Masquerade
13729,19201,1,The,Fifth Horseman is Fear
13730,21967,1,,Vingt décembre
13732,22666,1,Der,Blaue Vogel
13733,20711,1,,Madame B.
13734,17907,1,,Possession ou La nouvelle guerre des mondes
13735,23837,1,,Murphy
13736,18773,1,,Ardientes noches de Lady Hamilton
13737,20567,1,Les,Oiseaux se cachent pour mourir
13738,21616,1,Le,Retour de Surcouf
13739,17989,1,,Weekend at Dunkirk
13740,17988,1,,100 000 dollars au soleil
13741,18270,1,The,Devil and the Ten Commandments
13742,17446,1,,Appassionata
13743,18525,1,La,Structure d'un syndicat
13744,21365,1,,Man of Evil
13745,20307,1,Le,Magicien d'Oz
13746,20006,1,L',Homme de fer
